0.1,-0.05,-0.05,0,-4,0
0.1,-0.0409090909090909,-0.05,0,-4,0
0.1,-0.0318181818181818,-0.05,0,-4,0
0.1,-0.0227272727272727,-0.05,0,-4,0
0.1,-0.0136363636363636,-0.05,0,-4,0
0.1,-0.00454545454545455,-0.05,0,-4,0
0.1,0.00454545454545455,-0.05,0,-4,0
0.1,0.0136363636363636,-0.05,0,-4,0
0.1,0.0227272727272727,-0.05,0,-4,0
0.1,0.0318181818181818,-0.05,0,-4,0
0.1,0.0409090909090909,-0.05,0,-4,0
0.1,0.05,-0.05,0,-4,0
0.1,-0.05,-0.0409090909090909,0,-4,0
0.1,-0.0409090909090909,-0.0409090909090909,0,-4,0
0.1,-0.0318181818181818,-0.0409090909090909,0,-4,0
0.1,-0.0227272727272727,-0.0409090909090909,0,-4,0
0.1,-0.0136363636363636,-0.0409090909090909,0,-4,0
0.1,-0.00454545454545455,-0.0409090909090909,0,-4,0
0.1,0.00454545454545455,-0.0409090909090909,0,-4,0
0.1,0.0136363636363636,-0.0409090909090909,0,-4,0
0.1,0.0227272727272727,-0.0409090909090909,0,-4,0
0.1,0.0318181818181818,-0.0409090909090909,0,-4,0
0.1,0.0409090909090909,-0.0409090909090909,0,-4,0
0.1,0.05,-0.0409090909090909,0,-4,0
0.1,-0.05,-0.0318181818181818,0,-4,0
0.1,-0.0409090909090909,-0.0318181818181818,0,-4,0
0.1,-0.0318181818181818,-0.0318181818181818,0,-4,0
0.1,-0.0227272727272727,-0.0318181818181818,0,-4,0
0.1,-0.0136363636363636,-0.0318181818181818,0,-4,0
0.1,-0.00454545454545455,-0.0318181818181818,0,-4,0
0.1,0.00454545454545455,-0.0318181818181818,0,-4,0
0.1,0.0136363636363636,-0.0318181818181818,0,-4,0
0.1,0.0227272727272727,-0.0318181818181818,0,-4,0
0.1,0.0318181818181818,-0.0318181818181818,0,-4,0
0.1,0.0409090909090909,-0.0318181818181818,0,-4,0
0.1,0.05,-0.0318181818181818,0,-4,0
0.1,-0.05,-0.0227272727272727,0,-4,0
0.1,-0.0409090909090909,-0.0227272727272727,0,-4,0
0.1,-0.0318181818181818,-0.0227272727272727,0,-4,0
0.1,-0.0227272727272727,-0.0227272727272727,0,-4,0
0.1,-0.0136363636363636,-0.0227272727272727,0,-4,0
0.1,-0.00454545454545455,-0.0227272727272727,0,-4,0
0.1,0.00454545454545455,-0.0227272727272727,0,-4,0
0.1,0.0136363636363636,-0.0227272727272727,0,-4,0
0.1,0.0227272727272727,-0.0227272727272727,0,-4,0
